id,type,title,url,content,note,tags,created
1Hog0O2yAAqZKBq,Note,,,"Can your customer explain why you’re different in one sentence?

",,,2025-11-19T18:59:11Z
1Hog0O2yDTHCcyQ,Note,,,"Alex AI best practices:

Folder 1: Business Context (All data on business)
Folder 2: Skills/tasks done repeatedly in the business (instructions)
Folder 3: Data Sources (what these prompts will reference to create outputs)

",,"AI systems,data management,workflow,business context,folder structure,best practices,organization,Alex AI",2025-11-19T22:10:29Z
1Hog0O2yHkHvW4E,InstagramReel,Double Your Sales Today: The Power of Thank You Page Videos for Conversion,https://www.instagram.com/reel/DRQEhlKksSC/?igsh=MWR6cnZ1OWtja3ByYQ==,,,"Funnel,Vsl,Marketing Strategies,Marketing examples,marketing strategy,entrepreneurship,business growth,customer journey,video strategy,thank you page,conversion,marketing,sales,Conversion Optimization,Marketing Funnels,Sales Strategy,Alex Hormozi,Sharran Srivatsaa",2025-11-20T01:28:59Z
1Hog0O2zr2LwRdm,InstagramReel,How to Make $1M on Social Media in 6 Months,https://www.instagram.com/reel/DQMpqjYjQ5J/?igsh=bjg0Mjd5MTl3ZnFw,,,"marketing strategy,business growth,retargeting ads,digital marketing,make money online,viral content,Entrepreneurship,Viral Marketing,Online Business,Content Creation,Social Media Marketing",2025-11-21T21:30:10Z
1Hog0O2zABhOQQU,InstagramReel,,https://www.instagram.com/reel/DPup_F9Ed2k/?igsh=MXhvMndzN2JwMG9vcw==,,,"Business Strategy,marketing strategy",2025-11-22T06:42:21Z
1Hog0O2AxU5oUq4,InstagramReel,,https://www.instagram.com/reel/DRUROJmDOLM/?igsh=MW1weDV5MzRiMmUxOQ==,,,Life keys,2025-11-24T15:48:54Z
1Hog0O2B8C4oqCA,InstagramReel,,https://www.instagram.com/reel/DRgKrvDDxW_/?igsh=MXc1bHdrcjJseHV4Zg==,,,Tax strategy,2025-11-26T03:09:59Z
1Hog0O2BnPhxY4M,InstagramReel,,https://www.instagram.com/reel/DRdjVK1krjn/?igsh=dXY5NGptcGNyNHJr,,,branding,2025-11-26T17:49:00Z
1Hog0O2Bq49xpiU,InstagramReel,,https://www.instagram.com/reel/DRhpGh1kT7P/?igsh=MXBvcjliOGthN3duNw==,,,"Music marketing,baconsbits",2025-11-26T19:58:25Z
1Hog0O2BTHllIME,InstagramReel,,https://www.instagram.com/reel/DRk-CpHD58H/?igsh=MWRtanNkM29jd2Q0OQ==,,,"marketing strategy,Music marketing,Grammys,starline,chancetherapper,podcast",2025-11-28T00:30:34Z
1Hog0O2BTNi3yyk,InstagramReel,,https://www.instagram.com/reel/DRHyBMxjZQ9/?igsh=OTl4bnV6MG51amp1,,,"Books,Life keys",2025-11-28T00:36:06Z
1Hog0O2BXHDXCc8,WebPage,Kiavi — Get the edge in a shifting real estate market,https://www.kiavi.com/,,,"Home Ownership,Real Estate Finance,real estate investors,digital lending,portfolio loans,DSCR,rental financing,new construction,bridge loans,fix-and-flip",2025-11-28T04:21:58Z
1Hog0O2Cjd2Iv6M,WebPage,Black Friday Laser Deals 2025: Save Big + U.S. Support | xTool,https://www.xtool.com/pages/black-friday-deals,,,"T shirt,Promotion,holiday sales,financing,webinars,materials,DTF printing,laser cutters,Black Friday,webinars and events,financing and payment options,materials and supplies,laser cutters and engravers,Black Friday promotions",2025-11-29T01:04:37Z
1Hog0O2D1IMAff2,XPost,"Podcasting Industry Built on False Hope, Creators Choose Safety Over Growth",https://x.com/ian_schwartzman/status/1995003316632219707?s=12&t=kisxrLZgTBNm6S_v1KnO-w,,,"Business Strategy,industry analysis,content creation,corporate deals,entrepreneurship,media industry,creator economy,podcasting,corporations,content creators,podcasting industry",2025-11-30T19:56:31Z
1Hog0O2DdpVZgyY,InstagramReel,Don't Regret 'Wasted Time' – You Can Always Adjust,https://www.instagram.com/reel/DRpTIKeDjqK/?igsh=dWVpY3RmMTR0a2p3,,,"Life keys,career advice,self-compassion,adjustment,no regrets,mindset,life choices,personal growth,wasted time,garyvee,Career Development,Life Lessons,Motivation,Self-help,Gary Vaynerchuk,perspective,mindset,garyvee",2025-12-01T07:12:19Z
1Hog0O2Ddu8etz2,InstagramReel,The Forge of Life: How Challenges Shape You,https://www.instagram.com/reel/DRnCHSqiC8X/?igsh=MTZzcmxrdnB2aGt1bg==,,,"Life keys,mindset,character,wisdom,patience,courage,adversity,personal growth,life lessons,inspiration,motivation,Personal Development,Human Life,The Creator",2025-12-01T07:16:14Z
1Hog0O2EfKXNZIY,Article,Where to Eat Gluten-Free in Atlanta,https://www.atlantaeats.com/blog/gluten-free-atlanta/,,,"Gluten free,Restaurants,brunch,Midtown,Mediterranea,Arepa Mia,donuts,bakeries,gluten-free,Atlanta",2025-12-03T21:09:51Z
1Hog0O2ElCCPBh6,Image,Apple Books Reading Time Statistics,,,,"mobile app,yearly report,data visualization,chart,Apple Books,statistics,books,reading",2025-12-04T02:48:45Z
1Hog0O2FaXtbhni,InstagramReel,The Best Way to Buy a Home in 2025,https://www.instagram.com/reel/DRctFpBAMaz/?igsh=MXVkOWtweDd2OW9xcg==,,,"Home Ownership,property,investing,low interest rates,no money down,creative financing,real estate,home buying,Austin,Creative Listing,Pace Morby",2025-12-06T04:14:58Z
1Hog0O2FJqi90I0,Note,,,"Release album around tax refund time. Give people who join waitlist access to first single in a dm

",,"Notes,singles strategy,fan engagement,exclusive access,tax refund season,music promotion,waitlist,marketing strategy,album release",2025-12-07T13:26:21Z
1Hog0O2FK6XfGk8,WebPage,OpenPlay,https://openplay.co/for-distributors-and-music-groups/,,,"streaming services,streaming,B2B services,royalties,digital distribution,music groups,distributors,record labels,music distribution",2025-12-07T14:06:07Z
1Hog0O2FMUcvMgo,Image,Album artwork cheat code,,,"Drop one single early before device launches and make album art and Spotify canvas reflect image and link to album device

","Notes,Note,technical specifications,submission rules,instructions,digital stores,artwork requirements,music distribution,guidelines",2025-12-07T16:47:34Z
1Hog0O2GgYrVdi8,Note,,,"*""You are one of 150 people in the world who get to hear ""Can I evolve"" this way FIRST.”*

",,"music discovery,privileged experience,artist community,first listen,limited audience,early release,music premiere,exclusive access",2025-12-08T21:44:56Z
1Hog0O2Gh051iBW,Note,,,"We just did 6 tiny Evolution rooms with candles, tears, and singing. Now I want you to experience it from home with us.

",,"home ritual,shared experience,transformation,community,vulnerability,candlelit rituals,intimate gatherings,emotional experience,Evolution",2025-12-08T21:46:27Z
1Hog0O2Gh0BobNC,Note,,,"Find peace again.

",,"well-being,personal growth,inner peace,stress relief,emotional wellness,self-care,mental health,mindfulness",2025-12-08T21:46:57Z
1Hog0O2Gh0Xji1y,Note,,,"No screens. No ads. Just sound, scent, and stillness.

",,"presence,aromatherapy,sound design,authenticity,anti-technology,stillness,mindfulness,sensory experience,digital detox,minimalism",2025-12-08T21:47:16Z
1Hog0O2GjQ65ARy,WebPage,Alex Hormozi (@hormozi) on Threads,https://www.threads.com/@hormozi/post/DSBHqlFEgrx?slof=1,,,"hiring,career,team-performance,decision-making,initiative,management,leadership,recruitment,talent",2025-12-09T00:30:30Z
1Hog0O2Gk8uae52,Image,Social Media Post About Life Advice,,,,"Life keys,habits,finance,personal development,motivation,wealth building,life advice,twitter,social media",2025-12-09T00:47:38Z
1Hog0O2GAMeaxos,Image,Beyoncé B'Day Album Marketing Sheet,,,,"brand strategy,Music marketing,promotional,pop,R&B,music,marketing,album,B'Day,Beyoncé",2025-12-09T16:49:09Z
1Hog0O2GAMewSCk,Image,Sony BMG Marketing Campaign Document for Beyoncé,,,,"brand strategy,Music marketing,promotional strategy,music industry,Sony BMG,Beyoncé,document,campaign,publicity,marketing",2025-12-09T16:49:09Z
1Hog0O2GAMeKm0U,Image,Beyoncé Marketing Campaign Document,,,,"brand strategy,Music marketing,entertainment industry,digital marketing,radio,television,advertising,media campaign,music promotion,Beyoncé,marketing",2025-12-09T16:49:10Z
1Hog0O2HsRdGcCY,Image,Spotify Wrapped Campaign Design Presentation,,,,"Design,marketing,branding,social media,interactive,music,presentation,design,campaign,wrapped,spotify",2025-12-11T20:53:56Z
1Hog0O2HsTjFftS,XPost,Past Lessons Don't Define Future Potential,https://x.com/alexhormozi/status/1998813767581233300?s=12&t=kisxrLZgTBNm6S_v1KnO-w,,,"Life keys,life lessons,positive thinking,overcoming failure,self-improvement,personal growth,mindset,motivation,resilience,mindset shift,personal development",2025-12-11T20:55:53Z
1Hog0O2HsTyueVG,XPost,Persistence in Problem-Solving: The Long Game,https://x.com/alexhormozi/status/1998865360204808669?s=12&t=kisxrLZgTBNm6S_v1KnO-w,,,"Life keys,growth mindset,perseverance,long-term thinking,self improvement,patience,problem solving,persistence,problem-solving,personal development",2025-12-11T20:56:07Z
1Hog0O2HO9D0z0A,InstagramReel,,https://www.instagram.com/p/DSK5a64gd73/,,,"content,tour",2025-12-12T17:24:28Z
1Hog0O2IDY70ZCE,InstagramReel,,https://www.instagram.com/reel/DSO0KCWjaF4/?igsh=MXQ5MXVhYnh2NGM2aw==,,,"marketing strategy,design,innovation,business",2025-12-14T19:18:19Z
1Hog0O2IOwaAGT6,WebPage,The Pour House Music Hall,https://www.bandsintown.com/v/10001909-the-pour-house-music-hall,,,"Raleigh,Venues,Music venue,local music,small venue,vinyl,record shop,concert venue,bar,live music",2025-12-15T05:27:51Z
1Hog0O2JOSspbDG,InstagramReel,,https://www.instagram.com/reel/DSVHoOSgdUc/?igsh=YnFhaGJ3ZGZqMjMy,,,"Tax strategy,irs,taxreturn,taxrefund,vehicle,taxes",2025-12-17T17:31:00Z
1Hog0O2Ko4y9fmo,InstagramReel,,https://www.instagram.com/reel/DSDrS17DDXN/?igsh=dWRtdDFscG1jZGtu,,,"Business Strategy,faster?”,present,,can,“How,myself:,ask,I,question,A,strength.,my,all,with,present,into,that,pull,everyday,and,future,for,vision,the,paint,to,is,CEO,as,priority,1",2025-12-19T03:24:34Z
1Hog0O2Kpph0o1O,InstagramPost,Credit Report Negative Remarks and Status Codes Impact Loan Approvals,https://www.instagram.com/p/DSah7_5Fb0I/?igsh=NXFrdGlwNWU0MWNv,,,"CreditHacks,credit,debt management,credit reports,financial literacy,credit disputes,status codes,negative remarks,loan approval,credit score,credit repair,Bella Sloan Academy,Dr. Regine Mazile",2025-12-19T04:41:40Z
1Hog0O2L5j954K4,InstagramReel,,https://www.instagram.com/reel/DR0O_JMCQ8-/?igsh=cTJpcHA3d2Zudnk=,,,"Car repair,vehicles,trades,learning,education",2025-12-20T21:02:43Z
1Hog0O2Lrcy7B7i,InstagramPost,GIVĒON's Tiny Desk Concert Praised as Healing Session,https://www.instagram.com/p/DSdGhNECWjH/?igsh=MWp2Z2FvNTA2N2k0aA==,,,"Swipe file,soul,music production,heartbreak anniversary,rather be,performance,healing,rnb music,R&B,B. Corelone,Azariah Lashae,Xolié,Tiny Desk,GIVĒON,GIVĒON,TinyDesk,rnb",2025-12-21T18:07:44Z
1Hog0O2LriW9Ww0,InstagramReel,AI Tool for Instant Clothing Tech Packs & Mockups,https://www.instagram.com/reel/DQzg46wD-Ce/?igsh=MTA4aGMycGYzcG5wYg==,,,"Merch,design automation,garment manufacturing,product development,mockup generator,clothing design,fashion design,AI,Tech Pack,Hoodie,Google AI,ChatGPT,Adobe Illustrator,AI Tech Packs,AITECHPACKPARTNER",2025-12-21T18:13:41Z
1Hog0O2LrmiaXAc,InstagramReel,Save Money on Clothing Brand Samples with Factory1 App,https://www.instagram.com/reel/DQW-_egDAa5/?igsh=MXI3b3lzaG14OGEzYw==,,,"Merch,cost saving,screen printing,fashion,entrepreneurship,manufacturing,San Diego,Mexico,Production,Samples,Clothing Brand,Factory1,FACTORYONEAPPPARTNER",2025-12-21T18:16:49Z
1Hog0O2LrsZXWi4,InstagramReel,,https://www.instagram.com/reel/DObsWrPiWJ0/?igsh=MThwNXlneHQ0ejB3Zw==,,,Merch,2025-12-21T18:23:04Z
1Hog0O2LrC5wmVa,InstagramReel,,https://www.instagram.com/reel/DHEM1k-RRcN/?igsh=MXd6cXM3MGR6cTk0cQ==,,,"Merch,HPNPARTNER",2025-12-21T18:31:32Z
1Hog0O2LrD9evx6,InstagramReel,My Favourite Factory in China,https://www.instagram.com/reel/DGv5g-bpHR8/?igsh=MXZsYmJtazF3cXFp,,,"Merch,entrepreneur,apparel,manufacturing,supplier,fashion brand,clothing production,factory,China,Guangzhou,Laite Factory,fyp,streetwear,manufacturer,clothingbrand",2025-12-21T18:32:31Z
1Hog0O2LrQ2pRcI,InstagramReel,,https://www.instagram.com/reel/DRmruYFk6xD/?igsh=MXVlc3I1N3oxd2cydg==,,,"Merch,TransfersSolutions,HeatTransfers,TKOSales,TShirtBusiness",2025-12-21T18:44:32Z
1Hog0O2LrVcN8LC,InstagramReel,,https://www.instagram.com/reel/DFs9YKFyDVu/?igsh=MWIzdm9hOHloMGNkag==,,,"Merch,TKOPARTNER",2025-12-21T18:49:21Z
1Hog0O2LrWkE2Nq,InstagramReel,,https://www.instagram.com/reel/DFnlEtDxKD0/?igsh=aThpbjh5ZjR3enZv,,,"Merch,613ORIGINALSPARTNER",2025-12-21T18:50:24Z
1Hog0O2LrZVJAzK,InstagramReel,Smart Blanks: The Smartest Choice for Premium Apparel,https://www.instagram.com/reel/DFiv_1MyUoK/?igsh=MTQ5dDlwMmxma2M0ZA==,,,"Merch,pricing,quality,cotton,frenchterry,fashion,blankapparel,apparel,hoodie,wholesale,smartblanks,Aamir,Hoodie (Style 9005),Smart Blanks,SMARTBLANKSPARTNER",2025-12-21T18:53:45Z
1Hog0O2Ls1cPhtK,InstagramReel,,https://www.instagram.com/reel/DFk_YuHRkxs/?igsh=MTZ4eno4Nmx0Z3Zxeg==,,,"Merch,SMARTBLANKSPARTNER",2025-12-21T18:54:57Z
1Hog0O2Mb8czqBW,TikTokPost,,https://www.tiktok.com/t/ZTrvyNcpj/,,,"Ads strategy,marketing,musiciansoftiktok,musicianadvice,musicmarketing,musicbusiness",2025-12-23T14:21:34Z
1Hog0O2N1LP7CDu,TikTokPost,,https://www.tiktok.com/t/ZTr3ATta1/,,,,2025-12-25T17:03:04Z
1Hog0O2N2QBKDgA,TikTokPost,,https://www.tiktok.com/t/ZTr3ycwDK/,,,"Email newsletter,Business ideas,virl,thekoerneroffice,thediaryofaceo,foryoupage❤️❤️,foryouu,podcasts,PodcastAddict,ListenNow,PodcastRecommendations,ukpodcast,motivation,ViralPodcast,Storytelling,EnglishPodcast,podcastclip,podcasting",2025-12-25T18:05:18Z
1Hog0O2N6jvxWPS,InstagramReel,,https://www.instagram.com/reel/DSlBD2FD4ni/?igsh=dDZ1djB6dzFhcHNk,,,"Home Ownership,auctionproperties,realestateinvesting,taxsales,taxdeeds",2025-12-25T21:25:35Z
1Hog0O2N6mbl8iY,InstagramReel,,https://www.instagram.com/reel/DSp6xUfDim_/?igsh=MTlub3dsdzN1dGFqZA==,,,Life keys,2025-12-25T21:28:04Z
1Hog0O2NBYLmHsc,InstagramReel,,https://www.instagram.com/reel/DSYHlUKEky_/?igsh=MTFqdHI3MXRyZmFvdg==,,,"Car repair,VehicleTroubles,CarMaintenance,MechanicLife,AutoWarning,CarNoises",2025-12-27T03:55:13Z
1Hog0O2NP2pK3sc,InstagramReel,,https://www.instagram.com/reel/DSf42ODEqI1/?igsh=MTNta2F2cmM0a3ltNQ==,,,Car repair,2025-12-27T16:29:46Z
1Hog0O2OLdUXzQk,Image,YouTube Shorts Advertising Cost Information,,,,"Ads strategy,shorts,digital marketing,subscribers,content creation,marketing,social media,advertising,YouTube",2025-12-30T00:31:44Z
1Hog0O2PdeTlJiE,WebPage,,https://palette.fm/?via=join&gad_source=1&gad_campaignid=23285076662&gbraid=0AAAABCHOJa_UotVaCDNqWB5N2tTCxTBTl,,,"website,photo editing,batch processing,web app,photo restoration,filters,image editing,AI,photo colorization,multiple color filters",2025-12-31T03:30:29Z
1Hog0O2PshWhzZS,InstagramReel,,https://www.instagram.com/reel/DS5XQq_ksbO/?igsh=MW92MG40NnM4Mnhhcg==,,,Tax strategy,2025-12-31T18:00:02Z
1Hog0O2Pxpl5WdG,InstagramPost,Instagram's Authenticity Crisis and the Future of Social Media,https://www.instagram.com/p/DS7pz7-DuZG/?img_index=9&igsh=MXI3MnFybGFnZ2lqdA==,,,"media literacy,verification,digital trust,content creation,social media,AI,authenticity,deepfakes,content creators,artificial intelligence,Instagram",2025-12-31T22:55:49Z
1Hog0O2Q1sgTdw4,InstagramReel,,https://www.instagram.com/reel/DRZraosDVtj/?igsh=M2piYzMyNGg0ZWE0,,,"Leadership,briefs,communication,leadershipdevelopment",2026-01-02T03:51:58Z
1Hog0O2Q1FWEZY4,InstagramReel,,https://www.instagram.com/reel/DS-aMe-kQwU/?igsh=MWp4c3Y0YjFvNXY5Nw==,,,Money Management,2026-01-02T04:04:42Z
1Hog0O2Q3ZHDjcQ,YouTubeVideo,https://youtube.com/watch?v=8Ote9sLF0Jw&si=TDoDHDFFaATwEG3I,https://youtube.com/watch?v=8Ote9sLF0Jw&si=TDoDHDFFaATwEG3I,,,"Car repair,parts counter advice,longevity,preventive maintenance,fuel system,coolant,transmission,synthetic oil,engine care,automotive,car maintenance",2026-01-02T06:18:41Z
1Hog0O2QnoVDRW8,WebPage,Molly Sanyour Ceramics,https://www.mollysanyourceramics.com/,,,"Date Nights,Ceramics studio & shop,Atlanta,community,handmade,studio,workshops,classes,ceramics,pottery,ceramic",2026-01-03T01:00:01Z
1Hog0O2QH5NpjKE,TikTokPost,,https://www.tiktok.com/t/ZThecLQ6m/,,,"Home Ownership,businessmindset,sales,entrepreneur,coldcalling,coldcall",2026-01-03T19:57:47Z
1Hog0O2QHj5ekCY,TikTokPost,,https://www.tiktok.com/t/ZThec4o75/,,,"Sales Techniques,Sales",2026-01-03T20:10:10Z
1Hog0O2QYMnfmb6,WebPage,Pour House Pressing,https://www.pourhousepressing.com/,,,"Vinyl,Vinyl pressing,pre-orders,color variants,electroplating,lacquer cutting,packaging,custom vinyl,record pressing,translucent,splatter patterns,custom blends,custom colors,black,paper/cardboard (jackets and inserts),vinyl (PVC)",2026-01-04T12:59:44Z
1Hog0O2QZ0MwwGk,WebPage,Traditional Vinyl Pricing – Monostereo Vinyl,https://monostereovinyl.com/traditional-vinyl-pricing/,,,"Vinyl,pressing options,turnaround time,pricing,gatefold,140 gram,12-inch LP,vinyl pressing,Custom color,Black,Recycled board,20 pt. SBS board,PVC",2026-01-04T13:13:09Z
1Hog0O2QZcwIzNS,WebPage,Memphis Record Pressing,https://memphisrecordpressing.com/,,,"Vinyl,UPC barcodes,quality control,art file prep,audio mastering,direct-to-consumer fulfillment,short-run production,deluxe packaging,vinyl pressing,EcoMix,Black,Cardboard,Paper",2026-01-04T13:24:06Z
1Hog0O2R3Gh3AHe,TikTokPost,,https://www.tiktok.com/t/ZThdPc8Bv/,,,"marketing strategy,musictok,musiciansoftiktok,educationalvideo,marketing,musicmarketing",2026-01-04T17:42:57Z
1Hog0O2Ra1HDyBG,Video,,,,,Content Creation,2026-01-04T23:49:36Z
1Hog0O2Ra3Ci1va,Image,Social Media Comment About Radio Statistics,,,,"Music Biz,Music Industry,Radio,media,music,teens,demographics,statistics,comment,social media",2026-01-04T23:51:23Z
1Hog0O2RA80Z4dO,InstagramPost,"How S-Corp Election Saved Me $18,000 in Self-Employment Tax",https://www.instagram.com/p/DTJhpzjEvx3/?img_index=11&igsh=MWN3Zm5rNWY3cmRvYg==,,,"Tax strategy,CPA,small business,tax optimization,entrepreneurship,business taxes,Social Security and Medicare,IRS,LLC,self-employment tax,S-Corp election",2026-01-06T00:57:46Z
1Hog0O2SOcnS4Ok,Note,,,"Mostly people go to live show to live in the moment, to not have to think about themselves and their issues

",,"human behavior,psychology,mindfulness,collective experience,entertainment,self-awareness,mental health,present moment,escapism,live shows",2026-01-09T02:13:08Z
1Hog0O2SOIka3Fm,Image,Yellow Fitness Tracker and Smartphone Display,,,,"Product design,Product,contact card,mobile app,health,technology,yellow,smartphone,wearable,fitness tracker",2026-01-09T02:42:54Z
1Hog0O2SOIkaxva,Image,Digital Business Card Device with Smartphone Display,,,,"Product design,Product,modern,professional,app interface,smartphone,yellow,contact sharing,networking,technology,NFC,digital business card",2026-01-09T02:42:54Z
